X,Y,band1,band2,band3,band4,band5,band6,band7,band8,class
0,0,0,0,0,0,0,0,0,0,arti1_1
0,1,0,0,0,0,0,0,0,0,arti1_1
0,2,0,0,0,0,0,0,0,0,arti1_1
0,3,0,0,0,0,0,0,0,0,arti1_1
0,4,0,0,0,0,0,0,0,0,arti1_1
0,5,0,0,0,0,0,0,0,0,arti1_1
0,6,0,0,0,0,0,0,0,0,arti1_1
0,7,0,0,0,0,0,0,0,0,arti1_1
0,8,0,0,0,0,0,0,0,0,arti1_1
0,9,0,0,0,0,0,0,0,0,arti1_1
0,10,0,0,0,0,0,0,0,0,arti1_1
1,0,0,0,0,0,0,0,0,0,arti1_1
1,1,0,0,0,0,0,0,0,0,arti1_1
1,2,0,0,0,0,0,0,0,0,arti1_1
1,3,0,0,0,0,0,0,0,0,arti1_1
1,4,0,0,0,0,0,0,0,0,arti1_1
1,5,62,43,39,29,22,119,21,15,arti1_1
1,6,79,59,56,40,47,126,45,38,arti1_1
1,7,86,67,69,47,57,126,59,44,arti1_1
1,8,78,57,57,39,35,124,29,33,arti1_1
1,9,78,65,66,45,46,124,34,34,arti1_1
1,10,0,0,0,0,0,0,0,0,arti1_1
2,0,92,73,78,55,57,131,52,51,arti1_1
2,1,90,70,75,50,50,131,42,29,arti1_1
2,2,64,48,44,40,40,128,34,32,arti1_1
2,3,67,50,49,48,50,128,43,37,arti1_1
2,4,66,45,45,36,34,119,30,17,arti1_1
2,5,56,36,29,20,17,119,14,17,arti1_1
2,6,65,46,36,27,31,126,32,23,arti1_1
2,7,72,52,49,36,71,126,64,39,arti1_1
2,8,83,67,72,49,60,124,46,41,arti1_1
2,9,78,65,71,51,35,124,26,39,arti1_1
2,10,0,0,0,0,0,0,0,0,arti1_1
3,0,97,79,83,60,56,128,48,69,arti1_1
3,1,97,80,86,59,48,128,39,31,arti1_1
3,2,64,42,39,31,38,130,32,28,arti1_1
3,3,62,45,39,36,43,130,38,27,arti1_1
3,4,64,47,39,33,28,125,24,24,arti1_1
3,5,60,39,40,29,31,125,26,25,arti1_1
3,6,58,36,30,23,5,121,6,23,arti1_1
3,7,64,48,54,44,38,121,31,48,arti1_1
3,8,75,61,85,59,62,126,51,33,arti1_1
3,9,0,0,0,0,0,0,0,0,arti1_1
3,10,0,0,0,0,0,0,0,0,arti1_1
4,0,93,74,79,56,51,128,42,30,arti1_1
4,1,71,50,51,37,38,128,32,36,arti1_1
4,2,67,52,51,38,37,130,31,33,arti1_1
4,3,68,51,48,36,32,130,26,27,arti1_1
4,4,83,64,65,47,44,125,39,38,arti1_1
4,5,84,64,66,44,32,125,26,26,arti1_1
4,6,53,38,39,32,35,121,31,16,arti1_1
4,7,62,44,52,39,55,121,47,28,arti1_1
4,8,0,0,0,0,0,0,0,0,arti1_1
4,9,0,0,0,0,0,0,0,0,arti1_1
4,10,0,0,0,0,0,0,0,0,arti1_1
5,0,77,61,61,45,41,125,38,29,arti1_1
5,1,85,70,71,51,61,125,50,48,arti1_1
5,2,74,59,65,45,53,126,45,37,arti1_1
5,3,79,57,56,41,33,126,30,19,arti1_1
5,4,112,95,99,66,48,126,37,68,arti1_1
5,5,109,89,91,57,45,126,32,42,arti1_1
5,6,78,62,59,49,31,123,20,54,arti1_1
5,7,90,73,78,65,51,123,40,68,arti1_1
5,8,0,0,0,0,0,0,0,0,arti1_1
5,9,0,0,0,0,0,0,0,0,arti1_1
5,10,0,0,0,0,0,0,0,0,arti1_1
6,0,0,0,0,0,0,0,0,0,arti1_1
6,1,81,65,61,43,45,125,40,26,arti1_1
6,2,71,54,57,38,50,126,47,38,arti1_1
6,3,81,59,56,43,36,126,32,26,arti1_1
6,4,105,92,97,68,51,126,40,70,arti1_1
6,5,92,79,80,56,48,126,36,48,arti1_1
6,6,90,72,70,50,45,123,33,26,arti1_1
6,7,0,0,0,0,0,0,0,0,arti1_1
6,8,0,0,0,0,0,0,0,0,arti1_1
6,9,0,0,0,0,0,0,0,0,arti1_1
6,10,0,0,0,0,0,0,0,0,arti1_1
7,0,0,0,0,0,0,0,0,0,arti1_1
7,1,0,0,0,0,0,0,0,0,arti1_1
7,2,0,0,0,0,0,0,0,0,arti1_1
7,3,66,48,45,33,33,122,28,30,arti1_1
7,4,74,61,58,46,47,120,39,35,arti1_1
7,5,82,66,71,54,49,120,39,39,arti1_1
7,6,0,0,0,0,0,0,0,0,arti1_1
7,7,0,0,0,0,0,0,0,0,arti1_1
7,8,0,0,0,0,0,0,0,0,arti1_1
7,9,0,0,0,0,0,0,0,0,arti1_1
7,10,0,0,0,0,0,0,0,0,arti1_1
8,0,0,0,0,0,0,0,0,0,arti1_1
8,1,0,0,0,0,0,0,0,0,arti1_1
8,2,0,0,0,0,0,0,0,0,arti1_1
8,3,0,0,0,0,0,0,0,0,arti1_1
8,4,0,0,0,0,0,0,0,0,arti1_1
8,5,0,0,0,0,0,0,0,0,arti1_1
8,6,87,74,80,64,68,127,55,59,arti1_1
8,7,0,0,0,0,0,0,0,0,arti1_1
8,8,0,0,0,0,0,0,0,0,arti1_1
8,9,0,0,0,0,0,0,0,0,arti1_1
8,10,0,0,0,0,0,0,0,0,arti1_1
0,0,0,0,0,0,0,0,0,0,arti1_2
0,1,0,0,0,0,0,0,0,0,arti1_2
0,2,0,0,0,0,0,0,0,0,arti1_2
0,3,0,0,0,0,0,0,0,0,arti1_2
0,4,0,0,0,0,0,0,0,0,arti1_2
0,5,0,0,0,0,0,0,0,0,arti1_2
0,6,0,0,0,0,0,0,0,0,arti1_2
0,7,0,0,0,0,0,0,0,0,arti1_2
0,8,0,0,0,0,0,0,0,0,arti1_2
0,9,0,0,0,0,0,0,0,0,arti1_2
0,10,0,0,0,0,0,0,0,0,arti1_2
0,11,0,0,0,0,0,0,0,0,arti1_2
0,12,0,0,0,0,0,0,0,0,arti1_2
0,13,0,0,0,0,0,0,0,0,arti1_2
0,14,61,43,40,56,39,131,26,33,arti1_2
0,15,0,0,0,0,0,0,0,0,arti1_2
1,0,0,0,0,0,0,0,0,0,arti1_2
1,1,0,0,0,0,0,0,0,0,arti1_2
1,2,0,0,0,0,0,0,0,0,arti1_2
1,3,0,0,0,0,0,0,0,0,arti1_2
1,4,0,0,0,0,0,0,0,0,arti1_2
1,5,0,0,0,0,0,0,0,0,arti1_2
1,6,0,0,0,0,0,0,0,0,arti1_2
1,7,0,0,0,0,0,0,0,0,arti1_2
1,8,0,0,0,0,0,0,0,0,arti1_2
1,9,0,0,0,0,0,0,0,0,arti1_2
1,10,0,0,0,0,0,0,0,0,arti1_2
1,11,64,47,46,63,50,128,36,38,arti1_2
1,12,60,46,41,61,49,130,37,35,arti1_2
1,13,61,44,40,59,43,130,30,33,arti1_2
1,14,60,43,35,64,41,131,27,39,arti1_2
1,15,0,0,0,0,0,0,0,0,arti1_2
2,0,0,0,0,0,0,0,0,0,arti1_2
2,1,0,0,0,0,0,0,0,0,arti1_2
2,2,0,0,0,0,0,0,0,0,arti1_2
2,3,0,0,0,0,0,0,0,0,arti1_2
2,4,0,0,0,0,0,0,0,0,arti1_2
2,5,0,0,0,0,0,0,0,0,arti1_2
2,6,0,0,0,0,0,0,0,0,arti1_2
2,7,0,0,0,0,0,0,0,0,arti1_2
2,8,65,48,45,59,43,129,33,32,arti1_2
2,9,58,43,40,63,45,129,33,30,arti1_2
2,10,55,44,41,63,51,128,37,35,arti1_2
2,11,56,42,38,66,47,128,32,34,arti1_2
2,12,64,47,41,59,42,131,33,33,arti1_2
2,13,58,45,43,54,41,131,30,36,arti1_2
2,14,66,50,42,74,41,131,25,41,arti1_2
2,15,0,0,0,0,0,0,0,0,arti1_2
3,0,0,0,0,0,0,0,0,0,arti1_2
3,1,0,0,0,0,0,0,0,0,arti1_2
3,2,0,0,0,0,0,0,0,0,arti1_2
3,3,0,0,0,0,0,0,0,0,arti1_2
3,4,0,0,0,0,0,0,0,0,arti1_2
3,5,63,46,44,63,44,128,32,36,arti1_2
3,6,59,43,40,60,42,129,32,34,arti1_2
3,7,53,40,36,58,40,129,29,35,arti1_2
3,8,54,41,36,59,42,129,31,33,arti1_2
3,9,58,43,41,62,55,129,36,34,arti1_2
3,10,59,47,41,78,61,128,39,44,arti1_2
3,11,57,45,39,81,52,128,32,42,arti1_2
3,12,63,46,41,67,48,131,33,37,arti1_2
3,13,63,49,46,54,42,131,32,30,arti1_2
3,14,68,51,48,69,45,131,30,37,arti1_2
3,15,0,0,0,0,0,0,0,0,arti1_2
4,0,0,0,0,0,0,0,0,0,arti1_2
4,1,61,46,40,63,47,132,34,47,arti1_2
4,2,62,48,47,62,46,129,33,31,arti1_2
4,3,59,45,40,62,44,129,30,38,arti1_2
4,4,58,44,38,69,47,129,30,38,arti1_2
4,5,62,46,46,66,51,129,35,38,arti1_2
4,6,59,43,40,60,42,128,32,28,arti1_2
4,7,55,39,34,54,36,128,26,27,arti1_2
4,8,57,41,36,54,42,127,30,35,arti1_2
4,9,60,46,40,67,51,127,37,32,arti1_2
4,10,57,45,39,80,47,129,30,45,arti1_2
4,11,58,47,39,79,43,129,25,39,arti1_2
4,12,64,49,50,65,46,131,31,35,arti1_2
4,13,63,48,44,55,44,131,33,37,arti1_2
4,14,59,45,40,64,40,131,30,38,arti1_2
4,15,60,44,37,63,38,131,28,41,arti1_2
5,0,0,0,0,0,0,0,0,0,arti1_2
5,1,67,50,47,63,42,132,31,29,arti1_2
5,2,62,48,48,58,38,129,27,37,arti1_2
5,3,58,41,42,53,36,129,23,27,arti1_2
5,4,60,45,45,60,40,129,26,47,arti1_2
5,5,61,46,44,59,47,129,32,27,arti1_2
5,6,59,45,40,56,45,128,31,32,arti1_2
5,7,54,41,35,57,41,128,30,35,arti1_2
5,8,60,44,41,62,43,127,29,39,arti1_2
5,9,65,50,43,61,51,127,35,35,arti1_2
5,10,58,44,41,51,41,129,29,36,arti1_2
5,11,60,48,44,63,44,129,25,38,arti1_2
5,12,63,49,50,59,42,131,28,35,arti1_2
5,13,63,46,46,54,43,131,33,32,arti1_2
5,14,61,45,36,70,41,131,26,42,arti1_2
5,15,62,45,39,69,41,131,28,33,arti1_2
6,0,0,0,0,0,0,0,0,0,arti1_2
6,1,0,0,0,0,0,0,0,0,arti1_2
6,2,60,44,45,55,40,131,30,33,arti1_2
6,3,60,45,42,54,37,131,24,31,arti1_2
6,4,58,47,42,59,33,132,25,33,arti1_2
6,5,59,44,43,58,42,132,34,30,arti1_2
6,6,64,48,45,58,46,129,33,38,arti1_2
6,7,66,54,51,67,46,129,30,36,arti1_2
6,8,62,49,46,60,39,129,25,33,arti1_2
6,9,62,49,41,63,42,129,30,40,arti1_2
6,10,61,45,38,61,47,130,35,30,arti1_2
6,11,61,45,43,59,45,130,31,37,arti1_2
6,12,59,45,45,59,38,130,27,29,arti1_2
6,13,63,46,47,54,43,130,33,38,arti1_2
6,14,60,45,41,65,50,130,32,40,arti1_2
6,15,56,41,38,64,51,130,37,31,arti1_2
7,0,0,0,0,0,0,0,0,0,arti1_2
7,1,0,0,0,0,0,0,0,0,arti1_2
7,2,62,46,44,53,41,131,29,30,arti1_2
7,3,60,46,45,60,40,131,31,32,arti1_2
7,4,56,45,39,66,49,132,35,38,arti1_2
7,5,58,44,39,57,43,132,30,33,arti1_2
7,6,59,46,41,60,40,129,27,36,arti1_2
7,7,59,44,38,59,38,129,24,33,arti1_2
7,8,58,44,37,56,37,129,29,33,arti1_2
7,9,59,46,38,56,48,129,34,31,arti1_2
7,10,67,49,49,52,45,130,35,36,arti1_2
7,11,67,49,49,52,45,130,35,33,arti1_2
7,12,70,50,49,50,39,130,30,30,arti1_2
7,13,62,48,45,54,37,130,27,40,arti1_2
7,14,62,49,44,64,47,130,32,48,arti1_2
7,15,54,41,37,78,54,130,34,35,arti1_2
8,0,0,0,0,0,0,0,0,0,arti1_2
8,1,0,0,0,0,0,0,0,0,arti1_2
8,2,63,44,43,50,40,131,29,29,arti1_2
8,3,65,49,47,51,45,131,36,31,arti1_2
8,4,68,52,48,66,53,130,38,47,arti1_2
8,5,60,44,41,60,45,130,33,25,arti1_2
8,6,59,44,41,54,37,132,29,34,arti1_2
8,7,55,43,37,56,40,132,25,33,arti1_2
8,8,66,48,45,58,38,132,26,31,arti1_2
8,9,74,56,53,69,46,132,30,50,arti1_2
8,10,69,52,49,59,44,132,32,36,arti1_2
8,11,68,51,49,54,38,132,26,33,arti1_2
8,12,78,62,61,66,68,128,56,45,arti1_2
8,13,59,45,40,78,54,128,35,41,arti1_2
8,14,56,44,35,99,53,130,28,49,arti1_2
8,15,59,44,37,71,52,130,35,34,arti1_2
9,0,0,0,0,0,0,0,0,0,arti1_2
9,1,0,0,0,0,0,0,0,0,arti1_2
9,2,0,0,0,0,0,0,0,0,arti1_2
9,3,63,44,42,53,52,131,40,26,arti1_2
9,4,62,47,45,57,51,130,42,34,arti1_2
9,5,57,42,38,57,42,130,31,31,arti1_2
9,6,58,44,43,51,44,132,33,34,arti1_2
9,7,62,47,43,58,41,132,31,31,arti1_2
9,8,69,50,42,61,34,132,24,40,arti1_2
9,9,82,60,56,67,49,132,36,42,arti1_2
9,10,69,52,48,62,44,132,32,38,arti1_2
9,11,65,50,43,57,35,132,24,37,arti1_2
9,12,69,50,49,65,55,128,46,34,arti1_2
9,13,71,56,52,80,65,128,49,37,arti1_2
9,14,55,44,37,68,44,130,29,32,arti1_2
9,15,56,43,37,77,54,130,36,26,arti1_2
10,0,0,0,0,0,0,0,0,0,arti1_2
10,1,0,0,0,0,0,0,0,0,arti1_2
10,2,0,0,0,0,0,0,0,0,arti1_2
10,3,0,0,0,0,0,0,0,0,arti1_2
10,4,0,0,0,0,0,0,0,0,arti1_2
10,5,0,0,0,0,0,0,0,0,arti1_2
10,6,56,38,34,54,44,134,31,31,arti1_2
10,7,60,44,41,55,44,134,33,36,arti1_2
10,8,67,51,47,59,42,131,31,31,arti1_2
10,9,66,49,43,58,45,131,35,31,arti1_2
10,10,58,44,40,58,44,132,31,34,arti1_2
10,11,60,43,37,52,38,132,30,29,arti1_2
10,12,55,41,38,61,37,131,26,36,arti1_2
10,13,64,48,42,65,52,131,43,38,arti1_2
10,14,61,46,45,46,33,131,31,31,arti1_2
10,15,0,0,0,0,0,0,0,0,arti1_2
11,0,0,0,0,0,0,0,0,0,arti1_2
11,1,0,0,0,0,0,0,0,0,arti1_2
11,2,0,0,0,0,0,0,0,0,arti1_2
11,3,0,0,0,0,0,0,0,0,arti1_2
11,4,0,0,0,0,0,0,0,0,arti1_2
11,5,0,0,0,0,0,0,0,0,arti1_2
11,6,0,0,0,0,0,0,0,0,arti1_2
11,7,0,0,0,0,0,0,0,0,arti1_2
11,8,0,0,0,0,0,0,0,0,arti1_2
11,9,0,0,0,0,0,0,0,0,arti1_2
11,10,0,0,0,0,0,0,0,0,arti1_2
11,11,0,0,0,0,0,0,0,0,arti1_2
11,12,0,0,0,0,0,0,0,0,arti1_2
11,13,0,0,0,0,0,0,0,0,arti1_2
11,14,0,0,0,0,0,0,0,0,arti1_2
11,15,0,0,0,0,0,0,0,0,arti1_2
0,0,0,0,0,0,0,0,0,0,cloud1_3
0,1,0,0,0,0,0,0,0,0,cloud1_3
0,2,241,200,220,161,131,96,95,123,cloud1_3
0,3,0,0,0,0,0,0,0,0,cloud1_3
0,4,0,0,0,0,0,0,0,0,cloud1_3
0,5,0,0,0,0,0,0,0,0,cloud1_3
0,6,0,0,0,0,0,0,0,0,cloud1_3
0,7,0,0,0,0,0,0,0,0,cloud1_3
1,0,0,0,0,0,0,0,0,0,cloud1_3
1,1,0,0,0,0,0,0,0,0,cloud1_3
1,2,205,172,179,130,100,95,66,119,cloud1_3
1,3,205,166,170,121,94,95,64,99,cloud1_3
1,4,243,201,232,155,133,95,95,116,cloud1_3
1,5,250,215,240,174,150,91,117,144,cloud1_3
1,6,0,0,0,0,0,0,0,0,cloud1_3
1,7,0,0,0,0,0,0,0,0,cloud1_3
2,0,0,0,0,0,0,0,0,0,cloud1_3
2,1,0,0,0,0,0,0,0,0,cloud1_3
2,2,194,157,159,118,81,95,48,93,cloud1_3
2,3,188,149,152,114,74,95,46,90,cloud1_3
2,4,204,164,172,119,88,95,54,106,cloud1_3
2,5,226,186,203,147,102,91,63,122,cloud1_3
2,6,0,212,248,171,118,91,75,142,cloud1_3
2,7,0,247,0,204,154,93,105,174,cloud1_3
3,0,0,0,0,0,0,0,0,0,cloud1_3
3,1,183,144,153,111,72,96,39,95,cloud1_3
3,2,185,150,159,115,74,96,43,95,cloud1_3
3,3,192,154,162,120,71,94,40,98,cloud1_3
3,4,194,154,161,118,68,94,33,104,cloud1_3
3,5,212,175,184,138,90,94,50,120,cloud1_3
3,6,244,206,228,165,120,94,80,142,cloud1_3
3,7,0,0,0,0,0,0,0,0,cloud1_3
4,0,0,0,0,0,0,0,0,0,cloud1_3
4,1,172,137,145,106,65,96,35,89,cloud1_3
4,2,178,143,149,109,68,96,39,92,cloud1_3
4,3,184,147,153,111,62,94,31,92,cloud1_3
4,4,196,160,167,121,67,94,33,100,cloud1_3
4,5,206,166,178,130,79,94,45,100,cloud1_3
4,6,225,182,200,147,96,94,62,120,cloud1_3
4,7,0,0,0,0,0,0,0,0,cloud1_3
5,0,0,0,0,0,0,0,0,0,cloud1_3
5,1,0,0,0,0,0,0,0,0,cloud1_3
5,2,191,154,161,116,83,95,58,86,cloud1_3
5,3,196,157,163,119,79,94,53,90,cloud1_3
5,4,199,160,170,124,73,94,43,96,cloud1_3
5,5,216,175,190,140,81,94,47,98,cloud1_3
5,6,0,0,0,0,0,0,0,0,cloud1_3
5,7,0,0,0,0,0,0,0,0,cloud1_3
6,0,0,0,0,0,0,0,0,0,cloud1_3
6,1,0,0,0,0,0,0,0,0,cloud1_3
6,2,0,0,0,0,0,0,0,0,cloud1_3
6,3,0,0,0,0,0,0,0,0,cloud1_3
6,4,207,170,182,133,93,94,64,111,cloud1_3
6,5,225,190,206,151,118,94,84,132,cloud1_3
6,6,0,0,0,0,0,0,0,0,cloud1_3
6,7,0,0,0,0,0,0,0,0,cloud1_3
7,0,0,0,0,0,0,0,0,0,cloud1_3
7,1,0,0,0,0,0,0,0,0,cloud1_3
7,2,0,0,0,0,0,0,0,0,cloud1_3
7,3,0,0,0,0,0,0,0,0,cloud1_3
7,4,0,0,0,0,0,0,0,0,cloud1_3
7,5,0,231,0,192,158,93,125,160,cloud1_3
7,6,0,0,0,0,0,0,0,0,cloud1_3
7,7,0,0,0,0,0,0,0,0,cloud1_3
0,0,0,0,0,0,0,0,0,0,cloud1_2
0,1,0,0,0,0,0,0,0,0,cloud1_2
0,2,0,0,0,0,0,0,0,0,cloud1_2
0,3,0,0,0,0,0,0,0,0,cloud1_2
0,4,0,0,0,0,0,0,0,0,cloud1_2
0,5,0,0,0,238,0,102,235,182,cloud1_2
0,6,0,0,0,235,0,102,230,173,cloud1_2
0,7,0,0,0,0,0,0,0,0,cloud1_2
1,0,0,0,0,0,0,0,0,0,cloud1_2
1,1,0,0,0,0,0,100,245,202,cloud1_2
1,2,0,0,0,254,0,100,244,188,cloud1_2
1,3,0,0,0,247,0,102,239,179,cloud1_2
1,4,0,0,0,243,0,102,231,182,cloud1_2
1,5,0,0,0,239,0,102,236,181,cloud1_2
1,6,0,0,0,230,0,102,230,171,cloud1_2
1,7,0,0,0,0,0,0,0,0,cloud1_2
2,0,0,0,0,0,0,0,0,0,cloud1_2
2,1,0,0,0,0,0,98,241,198,cloud1_2
2,2,0,0,0,252,0,98,235,186,cloud1_2
2,3,0,0,0,242,0,98,220,174,cloud1_2
